,userId,rating,MovieTitle,Genre
25164,184,4.0,Reservoir Dogs,Crime-Thriller
25165,184,3.0,Love Actually,Comedy-Romance-Drama
25166,184,4.0,Once Were Warriors,Drama
25168,184,3.0,Wag the Dog,Comedy-Drama
25169,184,4.0,Silent Hill,Horror-Mystery
25171,184,4.0,Solaris,Drama-Science Fiction-Adventure-Mystery
25172,184,4.0,To Kill a Mockingbird,Crime-Drama
25173,184,3.0,Titanic,Drama-Romance-Thriller
25176,185,4.0,Ariel,Drama-Crime
25177,185,4.0,Kill Bill: Vol. 1,Action-Crime
25181,185,4.0,Three Colors: Red,Drama-Mystery-Romance
25182,185,3.0,48 Hrs.,Thriller-Action-Comedy-Crime-Drama
25183,185,2.0,Star Trek V: The Final Frontier,Science Fiction-Action-Adventure-Thriller
25184,185,4.0,Rebecca,Drama-Mystery
25185,185,2.0,Some Like It Hot,Comedy-Romance
25186,185,2.0,Antoine and Colette,Drama
25187,185,3.0,The 39 Steps,Action-Thriller-Mystery
25188,185,3.0,Terminator 3: Rise of the Machines,Action-Thriller-Science Fiction
25189,185,4.0,Grill Point,Comedy-Drama
25190,185,4.0,Grbavica: The Land of My Dreams,Drama-History
25191,185,5.0,The Million Dollar Hotel,Drama-Thriller
25192,185,4.0,Jurassic Park,Adventure-Science Fiction
25195,185,3.0,Batman Returns,Action-Fantasy
25198,185,3.0,Aliens vs Predator: Requiem,Fantasy-Action-Science Fiction-Thriller-Horror
25200,185,5.0,Once Were Warriors,Drama
25201,185,4.0,Blackmail,Drama-Thriller-Crime
25202,185,4.0,The Poseidon Adventure,Action-Adventure
25203,185,4.0,Silent Hill,Horror-Mystery
25205,185,4.0,Solaris,Drama-Science Fiction-Adventure-Mystery
25206,185,3.0,The Terminal,Comedy-Drama
25207,185,5.0,To Kill a Mockingbird,Crime-Drama
25208,185,3.0,The Grapes of Wrath,Drama
25210,185,4.0,Nosferatu,Fantasy-Horror
25211,185,4.0,The Marriage of Maria Braun,War-Drama
25212,185,3.0,Licence to Kill,Adventure-Action-Thriller
25215,185,5.0,The Sixth Sense,Mystery-Thriller-Drama
25216,185,4.0,Murder She Said,Drama-Crime-Mystery-Comedy
25217,185,4.0,Monsieur  Hulot's Holiday,Comedy-Family
25218,185,4.0,The Passion of Joan of Arc,Drama-History
25219,185,3.0,Gandhi,Drama-History
25220,185,2.0,Mrs. Doubtfire,Comedy-Drama-Family
25221,185,3.0,The Big Sleep,Crime-Drama-Mystery-Thriller
25222,185,4.0,The Great Dictator,Comedy
25223,185,3.0,Blood: The Last Vampire,Fantasy-Animation-Horror-Comedy-Thriller-Science Fiction
25224,185,3.0,Dawn of the Dead,Fantasy-Horror-Action
25234,185,4.0,Arlington Road,Drama-Thriller-Mystery
25255,185,4.0,Breaking and Entering,Drama-Romance
25256,185,3.0,Bridge to Terabithia,Adventure-Drama-Family
25259,185,5.0,The Dreamers,Drama-Romance
25260,185,3.0,Dogtown and Z-Boys,Documentary
25266,185,4.0,Sweet Sixteen,Crime-Drama
25267,185,5.0,The Rapture,Mystery-Drama
25268,185,5.0,The Contract,Drama-Action-Thriller-Crime
25271,185,2.0,Imagine Me & You,Drama-Comedy-Romance
25272,185,3.0,The Bridge,Drama-History-War
25273,185,4.0,Rope,Crime-Drama-Mystery-Thriller
25274,185,3.0,School of Rock,Comedy-Music
25275,185,2.0,Copying Beethoven,Drama
25276,185,4.0,Forces of Nature,Romance-Comedy
25277,185,3.0,Conquest of the Planet of the Apes,Action-Science Fiction
25278,185,3.0,Hostel,Horror
25279,185,3.0,Death Machine,Action-Horror-Science Fiction-Thriller
25280,185,4.0,The Mummy Returns,Adventure-Action-Fantasy
25284,185,4.0,Malcolm X,Drama-History
25285,185,4.0,The Beach,Drama-Adventure-Romance-Thriller
25287,185,5.0,Who Killed Bambi?,Thriller
25288,185,3.0,Sweet November,Drama-Romance
25289,185,4.0,An Unfinished Life,Drama
25290,185,3.0,Ask the Dust,Drama-Romance
25291,185,4.0,Persepolis,Animation-Drama
25292,185,4.0,Silent Light,Drama
25293,185,3.0,The Wedding Planner,Comedy
25294,185,3.0,Jack & Sarah,Comedy-Drama-Romance
25295,185,3.0,Say Anything...,Comedy-Drama-Romance
25296,185,3.0,Infinity,Drama-Romance
25297,185,3.0,Mr. Holland's Opus,Music-Drama-Family
25298,185,3.0,The Pawnshop,Comedy
25299,185,3.0,X-Men Origins: Wolverine,Adventure-Action-Thriller-Science Fiction
25301,185,2.0,Romeo Must Die,Action-Crime-Thriller
25302,185,3.0,The Getaway,Drama-Action-Thriller
25303,185,4.0,Cutaway,Action-Thriller
25305,185,3.0,The Badge,Crime-Thriller
25306,185,3.0,Roustabout,Drama-Music-Romance
25308,185,3.0,American Pie,Comedy-Romance
25311,185,3.0,Cleopatra Jones and the Casino of Gold,Action-Adventure-Drama
25312,185,3.0,James Dean,Drama
25313,185,3.0,Cop Land,Action-Crime-Drama
25314,185,4.0,Fantastic Voyage,Adventure-Science Fiction
25315,185,3.0,My Tutor,Comedy-Drama-Romance
25316,185,5.0,Valkyrie,Drama-Thriller-History-War
25317,185,3.0,Jay and Silent Bob Strike Back,Comedy
25318,185,5.0,Local Color,Drama
25319,185,5.0,Reign Over Me,Drama
25320,185,3.0,Sicko,Documentary
25324,185,3.0,Joe Versus the Volcano,Fantasy-Comedy-Science Fiction-Romance
25329,185,5.0,Pleasantville,Fantasy-Drama-Comedy
25331,185,5.0,The Red Elvis,Documentary
25335,185,4.0,Secret Agent,Thriller
25339,185,5.0,License to Wed,Comedy
25343,185,4.0,Young Frankenstein,Comedy-Science Fiction
25344,185,4.0,Don't Make Waves,Comedy
25345,185,3.0,The Wrecking Crew,Action-Comedy-Thriller
25347,185,4.0,The Searchers,Western
25348,185,4.0,Frankenstein's Castle of Freaks,Horror
25349,185,3.0,Barry Lyndon,Drama-Romance-War
25355,185,3.0,Dirty Hands,Thriller-Crime
25356,185,3.0,88 Minutes,Crime-Mystery-Thriller
25358,185,3.0,After the Wedding,Drama
25359,185,4.0,Mad Dog Coll,Crime-Drama
25373,185,5.0,Van Gogh,Drama
25374,185,5.0,And Then There Were None,Crime-Drama-Mystery
25375,185,5.0,Muxmäuschenstill,Comedy-Drama
25377,185,5.0,5 Card Stud,Action-Western-Thriller
25381,186,1.5,Barren Lives,Drama-Foreign-Romance
25382,186,5.0,Dawn of the Dead,Fantasy-Horror-Action
25384,186,5.0,Sweet November,Drama-Romance
25385,186,5.0,Jack & Sarah,Comedy-Drama-Romance
25389,186,2.0,Short Circuit,Comedy-Family-Science Fiction
25391,186,4.5,License to Wed,Comedy
25393,186,4.0,The Tunnel,Science Fiction
25398,186,5.0,Shriek If You Know What I Did Last Friday the Thirteenth,Comedy
25401,186,1.5,Best Seller,Action-Crime-Drama-Thriller
25403,186,5.0,5 Card Stud,Action-Western-Thriller
25404,186,4.5,"Cousin, Cousine",Romance-Comedy
25408,186,4.5,Yesterday,Drama
25414,186,4.5,Hour of the Gun,Action-Drama-Western
25415,186,2.0,Wish You Were Here,Comedy-Drama-Foreign-Romance
25416,186,3.0,Confession of a Child of the Century,Drama
25422,187,3.0,Ariel,Drama-Crime
25423,187,4.0,Dancer in the Dark,Drama-Crime-Music
25425,187,4.0,Run Lola Run,Action-Drama-Thriller
25426,187,4.0,Donnie Darko,Fantasy-Drama-Mystery
25427,187,4.0,The 400 Blows,Drama
25428,187,4.0,Edward Scissorhands,Fantasy-Drama-Romance
25429,187,4.0,The Big Blue,Adventure-Drama-Romance
25430,187,4.5,Minority Report,Action-Thriller-Science Fiction-Mystery
25432,187,4.5,Rebecca,Drama-Mystery
25433,187,3.5,Syriana,Drama-Thriller
25434,187,3.0,Some Like It Hot,Comedy-Romance
25435,187,2.0,Batman Begins,Action-Crime-Drama
25436,187,3.0,Barton Fink,Comedy-Drama
25437,187,4.5,Terminator 3: Rise of the Machines,Action-Thriller-Science Fiction
25438,187,4.0,Grbavica: The Land of My Dreams,Drama-History
25439,187,5.0,The Million Dollar Hotel,Drama-Thriller
25440,187,1.0,Jurassic Park,Adventure-Science Fiction
25441,187,5.0,Monsieur Ibrahim,Drama
25442,187,3.0,"Bang, Boom, Bang",Crime-Action-Comedy
25445,187,4.5,Batman Returns,Action-Fantasy
25448,187,4.0,Summer in Berlin,Comedy-Drama
25449,187,2.0,Mon oncle,Comedy
25450,187,3.5,Human Nature,Drama-Comedy
25452,187,4.0,Romeo + Juliet,Drama-Romance
25453,187,3.5,Monsoon Wedding,Comedy-Drama-Romance
25454,187,3.5,Reservoir Dogs,Crime-Thriller
25455,187,4.0,Casino,Drama-Crime
25456,187,4.0,The Poseidon Adventure,Action-Adventure
25457,187,4.5,Die Hard,Action-Thriller
25458,187,2.5,The Experiment,Drama-Thriller
25459,187,3.5,Wag the Dog,Comedy-Drama
25460,187,4.5,Silent Hill,Horror-Mystery
25461,187,4.0,Solaris,Drama-Science Fiction-Adventure-Mystery
25462,187,4.0,The Terminal,Comedy-Drama
25463,187,4.5,To Kill a Mockingbird,Crime-Drama
25464,187,3.5,The Grapes of Wrath,Drama
25465,187,4.0,Titanic,Drama-Romance-Thriller
25466,187,3.5,Poltergeist,Horror
25467,187,4.0,Interview with the Vampire,Horror-Romance
25468,187,2.5,The Marriage of Maria Braun,War-Drama
25469,187,2.5,All About Eve,Drama
25471,187,4.0,The Passion of Joan of Arc,Drama-History
25472,187,3.5,Gandhi,Drama-History
25473,187,4.5,Rosemary's Baby,Horror-Drama-Mystery
25474,187,2.5,Videodrome,Horror-Mystery-Science Fiction
25475,187,4.5,Blood: The Last Vampire,Fantasy-Animation-Horror-Comedy-Thriller-Science Fiction
25476,187,4.0,Galaxy Quest,Comedy-Family-Science Fiction
25477,187,3.0,Madagascar,Family-Animation
25486,187,3.5,The Hidden Fortress,Adventure-Drama-Action-Comedy
25488,187,4.0,Arlington Road,Drama-Thriller-Mystery
25489,187,4.0,Whale Rider,Drama-Family
25490,187,4.0,Point Break,Action-Thriller-Crime
25496,187,5.0,Rocky Balboa,Drama
25497,187,4.5,Torrente 3 The Protector,Comedy-Crime
25500,187,4.0,Rocky,Drama
25501,187,0.5,Blood Diamond,Drama-Thriller-Action
25502,187,3.5,Gleaming the Cube,Drama
25503,187,3.5,La Vie en Rose,Romance-Music-Drama
25504,187,3.5,Get Carter,Crime-Thriller
25508,187,4.0,Rope,Crime-Drama-Mystery-Thriller
25509,187,4.0,Speed 2: Cruise Control,Action-Adventure-Thriller
25510,187,3.0,The Motorcycle Diaries,Drama
25511,187,3.5,The Professional,Action-Adventure-Thriller
25512,187,5.0,Comanche Station,Action-Western
25513,187,4.5,Mothra vs. Godzilla,Fantasy-Science Fiction-Action-Adventure
25515,187,3.5,All the King's Men,Drama-Thriller
25516,187,4.0,All the Way Boys,Adventure-Action-Comedy
25517,187,4.0,The Forbidden Kingdom,Action-Adventure-Fantasy
25518,187,5.0,The Prisoner of Zenda,Action-Adventure-Comedy
25519,187,4.0,The Mummy Returns,Adventure-Action-Fantasy
25520,187,4.0,The Mummy: Tomb of the Dragon Emperor,Adventure-Action-Fantasy
25521,187,4.0,The Ewok Adventure,Adventure-Family-Fantasy-Science Fiction-TV Movie
25522,187,2.5,The Karate Kid,Drama
25523,187,4.5,Star Wars: Episode III - Revenge of the Sith,Science Fiction-Adventure-Action
25524,187,3.5,Who Killed Bambi?,Thriller
25525,187,3.5,Twin Peaks: Fire Walk with Me,Drama-Mystery
25526,187,0.5,The Butterfly Effect,Science Fiction-Thriller
25527,187,5.0,Fools Rush In,Drama-Comedy-Romance
25528,187,4.0,Two Brothers,Adventure-Drama-Family
25529,187,2.5,Aguirre: The Wrath of God,Adventure-Drama-History
25530,187,4.0,Sister Act,Music-Comedy
25531,187,3.5,The Wedding Planner,Comedy
25532,187,5.0,Savior,History-Drama-War
25533,187,3.5,The Pawnshop,Comedy
25534,187,2.5,X-Men Origins: Wolverine,Adventure-Action-Thriller-Science Fiction
25536,187,5.0,Halloween,Horror
25537,187,3.5,Birthday Girl,Comedy-Crime-Thriller
25538,187,5.0,Romeo Must Die,Action-Crime-Thriller
25540,187,4.0,Color of Night,Drama-Mystery-Romance-Thriller
25541,187,4.0,Totally Blonde,Comedy
25546,187,3.0,Day Watch,Fantasy-Horror
25548,187,4.0,Married to the Mob,Comedy-Crime-Romance
25553,187,4.0,The Bourne Supremacy,Action-Drama-Thriller
25565,187,4.0,"The Adventures of Priscilla, Queen of the Desert",Drama-Comedy
25566,187,5.0,Young and Innocent,Drama-Crime
25572,187,3.5,I Love You to Death,Action-Comedy-Crime
25574,187,4.0,The Searchers,Western
25575,187,5.0,Battle Royale,Drama-Thriller-Adventure
25577,187,5.0,The Projected Man,Horror-Science Fiction
25585,187,4.0,That Most Important Thing: Love,Drama-Romance
25586,187,4.0,88 Minutes,Crime-Mystery-Thriller
25588,187,3.0,Mad Dog Coll,Crime-Drama
25603,187,4.5,Van Gogh,Drama
25606,187,1.0,5 Card Stud,Action-Western-Thriller
25607,187,4.5,Boogie Nights,Drama
25608,187,1.0,Carry On Screaming,Comedy
25609,187,4.0,Carry On Cowboy,Comedy-Western
25616,187,2.5,Shock,Horror-Thriller
25624,187,3.5,The Last Laugh,Drama
25627,187,5.0,Dry Cleaning,Drama
25635,187,4.5,Star Command,Drama-Science Fiction-Thriller
25644,187,0.5,Yesterday,Drama
25659,187,5.0,xXx,Action-Adventure-Thriller
25662,187,2.0,My Name Is Joe,Drama-Romance
25663,187,5.0,Manitou's Shoe,Comedy-Western
25664,187,3.5,The Garden of Eden,Drama
25671,187,4.0,My Best Friend's Wedding,Comedy-Romance
25674,187,3.5,Bad Boys II,Adventure-Action-Comedy-Thriller-Crime
25675,187,3.5,The Out-of-Towners,Comedy
25676,187,5.0,Dear Frankie,Drama-Family
25677,187,3.5,The Mechanik,Action-Thriller
25678,187,2.5,Tuesdays with Morrie,Drama
25679,187,5.0,The Pillow Book,Drama-Foreign-Romance
25680,187,3.5,La Chienne,Drama
25682,187,3.5,Wolves of Wall Street,Horror
25683,187,3.0,The Night Child,Horror
25684,187,3.0,Syndromes and a Century,Drama-Romance
25685,187,4.0,Star 80,Drama
25693,187,1.5,At Risk,TV Movie-Crime-Drama-Mystery
25694,187,3.0,The Mikado,Drama-Comedy-Music-Romance-Foreign
25695,187,3.5,On Guard,Drama-Adventure
25696,187,4.5,Affair in Havana,Drama-Crime
25697,187,3.5,New York Doll,Documentary-Music
25699,187,1.0,Son of Lassie,Action-Drama-Family-Adventure
25700,187,2.0,Hatchet II,Horror-Comedy-Thriller
25701,187,5.0,Loose Screws,Comedy
25706,187,5.0,Cheerleaders' Wild Weekend,Comedy-Crime
25707,187,3.0,Once a Thief,Action-Comedy-Thriller-Crime
25708,187,4.0,The Tortured,Horror
25710,187,4.0,Indestructible Man,Crime-Horror-Science Fiction
25712,187,5.0,The One-Man Band,Fantasy-Action-Thriller
25714,187,4.5,Horrible Bosses,Comedy-Crime
25718,187,4.5,The Fairy King Of Ar,Fantasy-Adventure-Family
25719,187,3.5,High and Dizzy,Comedy
25720,187,3.5,The Traveler,Drama
25722,187,3.0,Adventures of Zatôichi,Adventure-Action-Drama
25723,187,4.5,The Mystery of Chess Boxing,Action-Foreign
25726,187,5.0,Qualunquemente,Comedy
25728,187,4.0,Wind with the Gone,
25729,187,4.0,Confession of a Child of the Century,Drama
25738,187,3.0,Tibet: Cry of the Snow Lion,Documentary
25740,187,4.0,Land of Silence and Darkness,Documentary-Foreign
25743,187,4.0,Curtains,Crime-Horror-Thriller
25745,188,4.0,Ariel,Drama-Crime
25747,188,3.0,Pirates of the Caribbean: The Curse of the Black Pearl,Adventure-Fantasy-Action
25748,188,4.0,Kill Bill: Vol. 1,Action-Crime
25755,188,3.0,2001: A Space Odyssey,Science Fiction-Mystery-Adventure
25756,188,3.0,Anatomy of a Murder,Crime-Drama-Mystery-Thriller
25757,188,5.0,Three Colors: Red,Drama-Mystery-Romance
25758,188,4.0,Italian for Beginners,Comedy-Drama-Romance
25759,188,5.0,48 Hrs.,Thriller-Action-Comedy-Crime-Drama
25760,188,3.0,Lost in Translation,Drama
25761,188,3.0,Knockin' on Heaven's Door,Comedy-Crime
25762,188,3.0,The Arrival of a Train at La Ciotat,Documentary
25763,188,2.0,Back to the Future Part II,Adventure-Comedy-Family-Science Fiction
25764,188,3.0,"20,000 Leagues Under the Sea",Adventure-Drama-Science Fiction
25765,188,3.0,Back to the Future Part III,Adventure-Comedy-Family-Science Fiction
25767,188,4.0,Indiana Jones and the Kingdom of the Crystal Skull,Adventure-Action
25768,188,3.0,Syriana,Drama-Thriller
25769,188,3.0,Live and Let Die,Adventure-Action-Thriller
25770,188,3.0,The King of Comedy,Comedy-Drama
25771,188,3.0,Underworld,Fantasy-Action-Thriller
25773,188,4.0,High Noon,Western
25774,188,3.0,Dave Chappelle's Block Party,Comedy-Documentary-Music
25775,188,5.0,Terminator 3: Rise of the Machines,Action-Thriller-Science Fiction
25776,188,4.0,Beyond Silence,Drama
25777,188,2.0,Grill Point,Comedy-Drama
25778,188,3.0,Grbavica: The Land of My Dreams,Drama-History
25779,188,5.0,The Million Dollar Hotel,Drama-Thriller
25780,188,3.0,Jurassic Park,Adventure-Science Fiction
25781,188,3.0,Night on Earth,Comedy-Drama
25782,188,4.0,"Bang, Boom, Bang",Crime-Action-Comedy
25783,188,4.0,Cockles and Muscles,Comedy
25784,188,3.0,The Devil Wears Prada,Comedy-Drama-Romance
25788,188,4.0,Batman Returns,Action-Fantasy
25792,188,3.0,A Nightmare on Elm Street,Horror
25793,188,5.0,Rain Man,Drama
25794,188,3.0,Summer in Berlin,Comedy-Drama
25796,188,3.0,The Day After Tomorrow,Action-Adventure-Science Fiction-Thriller
25797,188,3.0,Romeo + Juliet,Drama-Romance
25798,188,3.0,Sissi,Comedy-Drama-Romance
25799,188,4.0,Bonnie and Clyde,Crime-Drama
25800,188,4.0,Monsoon Wedding,Comedy-Drama-Romance
25802,188,5.0,Reservoir Dogs,Crime-Thriller
25803,188,5.0,Love Actually,Comedy-Romance-Drama
25804,188,3.0,Notting Hill,Romance-Comedy-Drama
25806,188,5.0,Once Were Warriors,Drama
25807,188,3.0,Psycho,Drama-Horror-Thriller
25808,188,4.0,Blackmail,Drama-Thriller-Crime
25809,188,3.0,The Poseidon Adventure,Action-Adventure
25810,188,3.0,The Experiment,Drama-Thriller
25811,188,4.0,Wag the Dog,Comedy-Drama
25812,188,5.0,Big Fish,Adventure-Fantasy-Drama
25813,188,4.0,Silent Hill,Horror-Mystery
25815,188,4.0,The Hours,Drama
25816,188,3.0,The Conversation,Crime-Drama-Mystery
25817,188,4.0,Solaris,Drama-Science Fiction-Adventure-Mystery
25818,188,5.0,The Terminal,Comedy-Drama
25819,188,4.0,To Kill a Mockingbird,Crime-Drama
25820,188,5.0,The Grapes of Wrath,Drama
25821,188,4.0,Titanic,Drama-Romance-Thriller
25822,188,3.0,Beauty and the Beast,Drama-Fantasy-Romance
25823,188,3.0,Nosferatu,Fantasy-Horror
25824,188,4.0,The Marriage of Maria Braun,War-Drama
25825,188,3.0,Harry Potter and the Philosopher's Stone,Adventure-Fantasy-Family
25828,188,3.0,The Passion of Joan of Arc,Drama-History
25829,188,3.0,"Good Morning, Vietnam",Comedy-Drama-War
25830,188,4.0,Lolita,Drama-Romance
25831,188,3.0,Sliver,Drama-Thriller
25838,188,3.0,Adam's Apples,Drama-Comedy-Crime
25839,188,3.0,Heavenly Creatures,Drama-Fantasy
25845,189,2.0,Breaking the Waves,Drama-Romance
25846,189,1.0,Some Like It Hot,Comedy-Romance
25847,189,2.0,Live and Let Die,Adventure-Action-Thriller
25848,189,5.0,High Noon,Western
25849,189,4.0,Ocean's Eleven,Thriller-Music-Comedy-Crime
25851,189,3.0,Tough Enough,Drama-Thriller
25852,189,4.0,7 Virgins,Drama
25853,189,5.0,The Man with the Golden Arm,Crime-Drama-Romance
25854,189,5.0,Men in Black II,Action-Adventure-Comedy-Science Fiction
25855,189,1.0,Harry Potter and the Prisoner of Azkaban,Adventure-Fantasy-Family
25858,189,3.0,The Passion of Joan of Arc,Drama-History
25861,189,3.0,The Thomas Crown Affair,Drama-Crime-Romance
25862,189,3.0,Dog Day Afternoon,Crime-Drama-Thriller
25864,189,5.0,The Thirteenth Floor,Thriller-Science Fiction-Mystery
25865,189,4.0,Princesses,Drama
25871,189,5.0,Eight Miles High,Music-Drama-Comedy
25875,189,2.0,A Brief History of Time,Documentary
25876,189,1.0,Rocky IV,Drama
25877,189,4.0,Superstar: The Karen Carpenter Story,Drama-Music
25879,189,3.0,Brubaker,Crime-Drama
25881,189,4.0,Speed 2: Cruise Control,Action-Adventure-Thriller
25882,189,3.0,The Prisoner of Zenda,Action-Adventure-Comedy
25883,189,2.0,The 13th Warrior,Adventure-Fantasy-Action
25884,189,1.0,Swept from the Sea,Drama-Romance
25885,189,3.0,Aguirre: The Wrath of God,Adventure-Drama-History
25886,189,4.0,We Own the Night,Drama-Crime-Thriller
25889,189,3.0,Day Watch,Fantasy-Horror
25890,189,2.0,Jakob the Liar,Comedy-Drama-History
25891,189,2.0,Avalon,Drama
25894,189,2.0,Buddenbrooks,Drama
25897,189,1.0,Reign Over Me,Drama
25900,189,3.0,The Greatest Story Ever Told,Drama-History
25901,189,2.0,The Young Girls of Rochefort,Music-Romance-Drama-Comedy
25903,189,5.0,The Bourne Supremacy,Action-Drama-Thriller
25911,189,1.0,The Lovers,Romance-Drama
25914,189,1.0,"Brother Sun, Sister Moon",War-Drama-History
25916,189,2.0,Short Circuit,Comedy-Family-Science Fiction
25917,189,1.0,Sleepy Hollow,Drama-Fantasy-Thriller-Mystery
25923,189,5.0,The Red Elvis,Documentary
25924,189,4.0,Titanic,Action-Drama-Romance
25926,189,1.0,Abraham,Drama
25936,189,3.0,The Other Side of the Bed,Romance-Drama
25938,189,4.0,David,Drama-History
25939,189,1.0,"The Adventures of Priscilla, Queen of the Desert",Drama-Comedy
25940,189,5.0,Young and Innocent,Drama-Crime
25942,189,2.0,American Pie 2,Comedy-Romance
25943,189,1.0,American Splendor,Comedy-Drama
25945,189,3.0,Tears of the Black Tiger,Romance-Comedy-Action
25950,189,4.0,A Very Long Engagement,Drama
25952,189,1.0,A Good Marriage,Drama-Comedy-Romance
25954,189,1.0,Hunting and Gathering,Romance-Drama
25956,189,3.0,License to Wed,Comedy
25957,189,5.0,Hairspray,Family-Comedy-Music-Romance
25961,189,2.0,How to Steal a Million,Comedy-Crime-Romance
25962,189,1.0,Twelve Plus One,Comedy
25964,189,3.0,Dr. Jekyll and Mr. Hyde,Drama-Horror-Science Fiction
25965,189,4.0,The Goddess,Drama
25967,189,1.0,The War of the Gargantuas,Action-Horror-Science Fiction
25970,189,2.0,Barry Lyndon,Drama-Romance-War
25971,189,4.0,Battle Royale,Drama-Thriller-Adventure
25972,189,1.0,Battle Royale II: Requiem,Action-Thriller
25973,189,1.0,Beavis and Butt-Head Do America,Animation-Comedy
25993,189,5.0,That Most Important Thing: Love,Drama-Romance
25996,189,5.0,The Tunnel,Science Fiction
26003,189,3.0,Onibaba,Horror
26004,189,2.0,The Naked Island,Drama
26006,189,3.0,The Lady from Shanghai,Crime-Drama-Mystery
26018,189,2.0,Dark Blue Almost Black,Drama
26022,190,4.0,Rebecca,Drama-Mystery
26023,190,5.0,Catwoman,Action-Crime
26024,190,4.0,Summer Storm,Comedy-Drama
26028,190,4.0,Mission to Mars,Science Fiction
26030,190,3.0,Jay and Silent Bob Strike Back,Comedy
26031,190,4.0,Beowulf,Adventure-Action-Animation
26032,190,4.0,Buddenbrooks,Drama
26036,190,4.0,Asterix at the Olympic Games,Fantasy-Adventure-Comedy-Family
26038,190,3.0,The Young Girls of Rochefort,Music-Romance-Drama-Comedy
26040,190,4.0,The Bourne Supremacy,Action-Drama-Thriller
26041,190,5.0,The Tailor of Panama,Drama-Thriller
26053,190,4.0,Irma la Douce,Comedy-Romance
26054,190,5.0,The Red Elvis,Documentary
26059,190,3.0,David,Drama-History
26060,190,4.0,"The Adventures of Priscilla, Queen of the Desert",Drama-Comedy
26061,190,5.0,Young and Innocent,Drama-Crime
26062,190,3.0,American Pie 2,Comedy-Romance
26064,190,3.0,A Good Marriage,Drama-Comedy-Romance
26068,190,5.0,Hairspray,Family-Comedy-Music-Romance
26071,190,2.0,Eye of the Devil,Crime-Horror-Mystery
26072,190,5.0,The Searchers,Western
26073,190,3.0,Frankenstein and the Monster from Hell,Horror-Science Fiction
26074,190,5.0,Frankenstein Conquers the World,Horror-Science Fiction
26076,190,5.0,Battle Royale,Drama-Thriller-Adventure
26079,190,4.0,Under Siege 2: Dark Territory,Action-Thriller
26084,191,3.0,Three Colors: Red,Drama-Mystery-Romance
26085,191,4.0,48 Hrs.,Thriller-Action-Comedy-Crime-Drama
26086,191,2.0,Lost in Translation,Drama
26087,191,4.0,Ocean's Eleven,Thriller-Crime
26088,191,3.0,Back to the Future Part II,Adventure-Comedy-Family-Science Fiction
26089,191,3.0,A Clockwork Orange,Science Fiction-Drama
26091,191,2.0,Syriana,Drama-Thriller
26092,191,2.0,Dave Chappelle's Block Party,Comedy-Documentary-Music
26093,191,5.0,Terminator 3: Rise of the Machines,Action-Thriller-Science Fiction
26094,191,4.0,The Science of Sleep,Comedy-Drama-Fantasy
26095,191,5.0,The Million Dollar Hotel,Drama-Thriller
26096,191,4.0,Night on Earth,Comedy-Drama
26097,191,1.0,"Bang, Boom, Bang",Crime-Action-Comedy
26098,191,3.0,Cockles and Muscles,Comedy
26100,191,3.0,Rain Man,Drama
26101,191,2.0,Tough Enough,Drama-Thriller
26102,191,3.0,Romeo + Juliet,Drama-Romance
26103,191,4.0,Sissi,Comedy-Drama-Romance
26104,191,3.0,Monsoon Wedding,Comedy-Drama-Romance
26105,191,2.0,Silent Hill,Horror-Mystery
26106,191,4.0,The Hours,Drama
26107,191,2.0,The Conversation,Crime-Drama-Mystery
26108,191,4.0,Solaris,Drama-Science Fiction-Adventure-Mystery
26109,191,2.0,To Kill a Mockingbird,Crime-Drama
26110,192,4.0,Ariel,Drama-Crime
26111,192,3.0,Metropolis,Drama-Science Fiction
26117,192,5.0,2001: A Space Odyssey,Science Fiction-Mystery-Adventure
26118,192,3.0,Knockin' on Heaven's Door,Comedy-Crime
26119,192,3.0,The Arrival of a Train at La Ciotat,Documentary
26121,192,3.0,A Clockwork Orange,Science Fiction-Drama
26123,192,4.0,Syriana,Drama-Thriller
26124,192,5.0,Young Adam,Drama-Thriller-Crime-Romance
26125,192,3.0,Cat on a Hot Tin Roof,Drama-Romance
26126,192,5.0,Contempt,Drama
26127,192,4.0,Underworld,Fantasy-Action-Thriller
26128,192,3.0,Grill Point,Comedy-Drama
26129,192,5.0,The Million Dollar Hotel,Drama-Thriller
26130,192,4.0,"Bang, Boom, Bang",Crime-Action-Comedy
26131,192,4.0,Cockles and Muscles,Comedy
26132,192,3.0,The Devil Wears Prada,Comedy-Drama-Romance
26136,192,5.0,Batman Returns,Action-Fantasy
26140,192,3.0,A Nightmare on Elm Street,Horror
26141,192,3.0,Rain Man,Drama
26143,192,3.0,Tough Enough,Drama-Thriller
26144,192,2.0,Popular Music,Comedy-Drama
26145,192,3.0,Romeo + Juliet,Drama-Romance
26146,192,3.0,Bend It Like Beckham,Comedy-Drama-Romance
26147,192,4.0,Sissi,Comedy-Drama-Romance
26149,192,4.0,Monsoon Wedding,Comedy-Drama-Romance
26150,192,4.0,Reservoir Dogs,Crime-Thriller
26151,192,4.0,Love Actually,Comedy-Romance-Drama
26152,192,5.0,Once Were Warriors,Drama
26153,192,3.0,Psycho,Drama-Horror-Thriller
26154,192,1.0,The Poseidon Adventure,Action-Adventure
26155,192,5.0,Wag the Dog,Comedy-Drama
